Data ID,Link,Eintrag,Posting Date,City,Address,Pure Rent,Service Charge,Other Charge,Total Cost,Size,Date From,Date To,Dataframe Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,frei bis (Year - Month),Latitude,Longitude,Full Address,Rooms,Full Address Lenght
8377216,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8377216.html,12.04.2023,,Berlin,Muster Str. 1,600,,,,18,2023-05-16,2023-06-06,20230424,,1,33.33333333,12.04.2023-600.0-33.333333333333336 Berlin,Oberschöneweide,2023-06,52.4624563,13.5234762,,,
9990453,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9990453.html,12.04.2023,,Berlin,Muster Str. 1,1090,,,,15,2023-04-12,,20230424,,,72.66666667,12.04.2023-1090.0-72.66666666666667 Berlin,Moabit,,52.5301017,13.3425422,,,
9636424,www.wg-gesucht.de/wg-zimmer-in-Berlin.9636424.html,12.04.2023,,Berlin,Muster Str. 1,340,,,,26,2023-05-23,2023-06-07,20230424,,1,13.07692308,12.04.2023-340.0-13.076923076923077 Berlin,Kreuzberg,2023-06,52.4976443,13.411914,,,
10005747,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.10005747.html,12.04.2023,,Berlin,Muster Str. 1,500,,,,20,2023-04-12,2023-04-30,20230424,,0,25,12.04.2023-500.0-25.0 Berlin,Wedding,2023-04,52.550123,13.34197,,,
9990962,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9990962.html,12.04.2023,,Berlin,Muster Str. 1,550,,,,20,2023-05-08,2023-10-31,20230424,,5,27.5,12.04.2023-550.0-27.5 Berlin,Berlin,2023-10,52.5170365,13.3888599,,,
9262127,www.wg-gesucht.de/wg-zimmer-in-Berlin-Marzahn.9262127.html,12.04.2023,,Berlin,Muster Str. 1,500,,,,17,2023-05-01,,20230424,,,29.41176471,12.04.2023-500.0-29.41176470588235 Berlin,Berlin,,52.5170365,13.3888599,,,
10005322,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10005322.html,12.04.2023,,Berlin,Muster Str. 1,29,,,,20,2023-04-12,2023-05-01,20230424,,1,1.45,12.04.2023-29.0-1.45 Berlin,Wedding,2023-05,52.550123,13.34197,,,
9789157,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9789157.html,12.04.2023,,Berlin,Muster Str. 1,280,,,,23,2023-04-29,2024-05-01,20230424,,13,12.17391304,12.04.2023-280.0-12.173913043478262 Berlin,Marzahn,2024-05,52.5429481,13.563142,,,
10005311,www.wg-gesucht.de/wg-zimmer-in-Berlin-BERLIN.10005311.html,12.04.2023,,Berlin,Muster Str. 1,300,,,,22,2023-05-12,2023-05-29,20230424,,0,13.63636364,12.04.2023-300.0-13.636363636363637 Berlin,Neukölln,2023-05,52.4811497,13.4353501,,,
10005148,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.10005148.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,440,,,,19,2023-04-26,,20230424,,,23.15789474,25.04.2023-440.0-23.157894736842106 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
10005255,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10005255.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,410,,,,19,2023-04-26,,20230424,,,21.57894737,25.04.2023-410.0-21.57894736842105 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
10004941,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mahlsdorf.10004941.html,12.04.2023,,Berlin,Muster Str. 1,670,,,,35,2023-05-01,2025-09-30,20230424,,28,19.14285714,12.04.2023-670.0-19.142857142857142 Berlin,Wilmersdorf,2025-09,52.4871152,13.3203298,,,
9502107,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.9502107.html,12.04.2023,,Berlin,Muster Str. 1,330,,,,16,2023-04-12,2023-04-30,20230424,,0,20.625,12.04.2023-330.0-20.625 Berlin,Prenzlauer Berg,2023-04,52.5398466,13.4285652,,,
8177868,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kaulsdorf.8177868.html,12.04.2023,,Berlin,Muster Str. 1,694,,,,22,2023-05-01,,20230424,,,31.54545455,12.04.2023-694.0-31.545454545454547 Berlin,Berlin,,52.5170365,13.3888599,,,
7583375,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.7583375.html,12.04.2023,,Berlin,Muster Str. 1,600,,,,17,2023-05-08,,20230424,,,35.29411765,12.04.2023-600.0-35.294117647058826 Berlin,Weißensee,,52.5546193,13.4630018,,,
7543298,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7543298.html,12.04.2023,,Berlin,Muster Str. 1,570,,,,12,2023-08-01,2023-10-31,20230424,,2,47.5,12.04.2023-570.0-47.5 Berlin,Berlin,2023-10,52.5170365,13.3888599,,,
9875337,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9875337.html,12.04.2023,,Berlin,Muster Str. 1,300,,,,6,2023-04-12,,20230424,,,50,12.04.2023-300.0-50.0 Berlin,Friedrichshain,,52.5122154,13.4502904,,,
7535129,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.7535129.html,12.04.2023,,Berlin,Muster Str. 1,480,,,,20,2023-04-12,,20230424,,,24,12.04.2023-480.0-24.0 Berlin,Friedrichshain,,52.5122154,13.4502904,,,
7329947,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.7329947.html,11.04.2023,,Berlin,Muster Str. 1,220,,,,20,2023-04-12,2023-04-18,20230424,,0,11,11.04.2023-220.0-11.0 Berlin,Friedrichshain,2023-04,52.5122154,13.4502904,,,
9698434,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9698434.html,11.04.2023,,Berlin,Muster Str. 1,720,,,,19,2023-05-30,2023-08-31,20230424,,3,37.89473684,11.04.2023-720.0-37.89473684210526 Berlin,Steglitz,2023-08,52.4572569,13.3222865,,,
9983642,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9983642.html,11.04.2023,,Berlin,Muster Str. 1,650,,,,14,2023-05-01,,20230424,,,46.42857143,11.04.2023-650.0-46.42857142857143 Berlin,Berlin,,52.5170365,13.3888599,,,
10003499,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10003499.html,11.04.2023,,Berlin,Muster Str. 1,350,,,,16,2023-05-01,,20230424,,,21.875,11.04.2023-350.0-21.875 Berlin,Neukölln,,52.4811497,13.4353501,,,
10004116,www.wg-gesucht.de/wg-zimmer-in-Berlin-Hohenschoenhausen.10004116.html,11.04.2023,,Berlin,Muster Str. 1,480,,,,30,2023-04-11,2026-05-01,20230424,,37,16,11.04.2023-480.0-16.0 Berlin,Prenzlauer Berg,2026-05,52.5398466,13.4285652,,,
10004147,www.wg-gesucht.de/wg-zimmer-in-Berlin.10004147.html,11.04.2023,,Berlin,Muster Str. 1,500,,,,22,2023-06-01,,20230424,,,22.72727273,11.04.2023-500.0-22.727272727272727 Berlin,Neukölln,,52.4811497,13.4353501,,,
10004165,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10004165.html,11.04.2023,,Berlin,Muster Str. 1,580,,,,16,2023-05-22,2023-08-08,20230424,,3,36.25,11.04.2023-580.0-36.25 Berlin,Berlin,2023-08,52.5170365,13.3888599,,,
9979468,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.9979468.html,11.04.2023,,Berlin,Muster Str. 1,800,,,,18,2023-05-01,2023-09-01,20230424,,4,44.44444444,11.04.2023-800.0-44.44444444444444 Berlin,Berlin,2023-09,52.5170365,13.3888599,,,
9942933,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.9942933.html,11.04.2023,,Berlin,Muster Str. 1,950,,,,22,2023-04-17,2023-07-31,20230424,,3,43.18181818,11.04.2023-950.0-43.18181818181818 Berlin,Neukölln,2023-07,52.4811497,13.4353501,,,
10004014,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10004014.html,11.04.2023,,Berlin,Muster Str. 1,476,,,,11,2023-04-15,,20230424,,,43.27272727,11.04.2023-476.0-43.27272727272727 Berlin,Spandau,,52.535788,13.1977924,,,
9876474,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9876474.html,11.04.2023,,Berlin,Muster Str. 1,550,,,,17,2023-04-11,,20230424,,,32.35294118,11.04.2023-550.0-32.35294117647059 Berlin,Weißensee,,52.5546193,13.4630018,,,
8931355,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.8931355.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,440,,,,25,2023-04-26,,20230424,,,17.6,25.04.2023-440.0-17.6 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
9952757,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9952757.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,410,,,,18,2023-04-26,,20230424,,,22.77777778,25.04.2023-410.0-22.77777777777778 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
9901025,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9901025.html,11.04.2023,,Berlin,Muster Str. 1,650,,,,17,2023-04-23,2023-06-30,20230424,,2,38.23529412,11.04.2023-650.0-38.23529411764706 Berlin,Berlin,2023-06,52.5170365,13.3888599,,,
7762626,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.7762626.html,11.04.2023,,Berlin,Muster Str. 1,25,,,,20,2023-04-17,2023-09-30,20230424,,5,1.25,11.04.2023-25.0-1.25 Berlin,Charlottenburg,2023-09,52.515747,13.3096834,,,
8608468,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.8608468.html,11.04.2023,,Berlin,Muster Str. 1,650,,,,20,2023-04-15,2023-05-15,20230424,,1,32.5,11.04.2023-650.0-32.5 Berlin,Wedding,2023-05,52.550123,13.34197,,,
9557151,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9557151.html,11.04.2023,,Berlin,Muster Str. 1,750,,,,24,2023-05-01,2023-09-30,20230424,,4,31.25,11.04.2023-750.0-31.25 Berlin,Steglitz,2023-09,52.4572569,13.3222865,,,
9872370,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.9872370.html,11.04.2023,,Berlin,Muster Str. 1,425,,,,20,2023-04-17,2023-05-22,20230424,,1,21.25,11.04.2023-425.0-21.25 Berlin,Charlottenburg,2023-05,52.515747,13.3096834,,,
5465419,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte-Wedding.5465419.html,11.04.2023,,Berlin,Muster Str. 1,19,,,,3,2023-04-14,2023-12-12,20230424,,8,6.333333333,11.04.2023-19.0-6.333333333333333 Berlin,Prenzlauer Berg,2023-12,52.5398466,13.4285652,,,
5463344,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte-Wedding.5463344.html,11.04.2023,,Berlin,Muster Str. 1,480,,,,22,2023-04-11,2023-09-30,20230424,,5,21.81818182,11.04.2023-480.0-21.818181818181817 Berlin,Tempelhof,2023-09,52.4632921,13.3864477,,,
8092214,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8092214.html,11.04.2023,,Berlin,Muster Str. 1,549,,,,9,2024-01-01,2024-12-31,20230424,,11,61,11.04.2023-549.0-61.0 Berlin,Mitte,2024-12,52.5178855,13.4040601,,,
9970280,www.wg-gesucht.de/wg-zimmer-in-Berlin-Nahe-von-Friedrichshain.9970280.html,11.04.2023,,Berlin,Muster Str. 1,679,,,,16,2023-10-01,2024-09-30,20230424,,11,42.4375,11.04.2023-679.0-42.4375 Berlin,Mitte,2024-09,52.5178855,13.4040601,,,
3224915,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.3224915.html,11.04.2023,,Berlin,Muster Str. 1,780,,,,20,2023-06-01,2023-09-01,20230424,,3,39,11.04.2023-780.0-39.0 Berlin,Neukölln,2023-09,52.4811497,13.4353501,,,
3204790,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.3204790.html,11.04.2023,,Berlin,Muster Str. 1,700,,,,15,2023-04-11,2023-06-03,20230424,,2,46.66666667,11.04.2023-700.0-46.666666666666664 Berlin,Friedrichshain,2023-06,52.5122154,13.4502904,,,
9736901,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9736901.html,11.04.2023,,Berlin,Muster Str. 1,350,,,,17,2023-06-01,2024-03-31,20230424,,9,20.58823529,11.04.2023-350.0-20.58823529411765 Berlin,Prenzlauer Berg,2024-03,52.5398466,13.4285652,,,
10003504,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10003504.html,11.04.2023,,Berlin,Muster Str. 1,350,,,,17,2023-05-28,2023-09-30,20230424,,4,20.58823529,11.04.2023-350.0-20.58823529411765 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652,,,
9664443,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.9664443.html,11.04.2023,,Berlin,Muster Str. 1,600,,,,10,2023-05-01,,20230424,,,60,11.04.2023-600.0-60.0 Berlin,Prenzlauer Berg,,52.5398466,13.4285652,,,
10002899,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10002899.html,11.04.2023,,Berlin,Muster Str. 1,850,,,,15,2023-04-11,2024-03-01,20230424,,11,56.66666667,11.04.2023-850.0-56.666666666666664 Berlin,Mitte,2024-03,52.5178855,13.4040601,,,
9763077,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9763077.html,11.04.2023,,Berlin,Muster Str. 1,400,,,,15,2023-06-01,2023-12-31,20230424,,6,26.66666667,11.04.2023-400.0-26.666666666666668 Berlin,Weißensee,2023-12,52.5546193,13.4630018,,,
10002949,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gropiusstadt.10002949.html,11.04.2023,,Berlin,Muster Str. 1,735,,,,22,2023-04-11,2023-10-01,20230424,,6,33.40909091,11.04.2023-735.0-33.40909090909091 Berlin,Friedrichshain,2023-10,52.5122154,13.4502904,,,
6610583,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.6610583.html,11.04.2023,,Berlin,Muster Str. 1,400,,,,7,2023-05-01,2023-08-31,20230424,,3,57.14285714,11.04.2023-400.0-57.142857142857146 Berlin,Neukölln,2023-08,52.4811497,13.4353501,,,
6610583,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.6610583.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,480,,,,21,2023-04-26,,20230424,,,22.85714286,25.04.2023-480.0-22.857142857142858 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
9211323,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.9211323.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,460,,,,21,2023-04-26,,20230424,,,21.9047619,25.04.2023-460.0-21.904761904761905 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
8725948,www.wg-gesucht.de/wg-zimmer-in-Berlin-Zehlendorf.8725948.html,11.04.2023,,Berlin,Muster Str. 1,650,,,,20,2023-04-11,2023-05-31,20230424,,1,32.5,11.04.2023-650.0-32.5 Berlin,Steglitz,2023-05,52.4572569,13.3222865,,,
7961598,www.wg-gesucht.de/wg-zimmer-in-Berlin-Zehlendorf.7961598.html,11.04.2023,,Berlin,Muster Str. 1,650,,,,16,2023-06-01,,20230424,,,40.625,11.04.2023-650.0-40.625 Berlin,Berlin,,52.5170365,13.3888599,,,
8217680,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8217680.html,11.04.2023,,Berlin,Muster Str. 1,345,,,,16,2023-04-11,,20230424,,,21.5625,11.04.2023-345.0-21.5625 Berlin,Zehlendorf,,52.4343217,13.2589298,,,
10002418,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lankwitz.10002418.html,11.04.2023,,Berlin,Muster Str. 1,375,,,,15,2023-04-11,,20230424,,,25,11.04.2023-375.0-25.0 Berlin,Zehlendorf,,52.4343217,13.2589298,,,
10002946,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10002946.html,11.04.2023,,Berlin,Muster Str. 1,760,,,,16,2023-04-30,,20230424,,,47.5,11.04.2023-760.0-47.5 Berlin,Prenzlauer Berg,,52.5398466,13.4285652,,,
10002922,www.wg-gesucht.de/wg-zimmer-in-Berlin-Karlshorst.10002922.html,11.04.2023,,Berlin,Muster Str. 1,500,,,,20,2023-06-01,2025-08-31,20230424,,26,25,11.04.2023-500.0-25.0 Berlin,Lankwitz,2025-08,52.4336977,13.3454858,,,
10002754,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10002754.html,11.04.2023,,Berlin,Muster Str. 1,50,,,,25,2023-04-11,2024-06-01,20230424,,14,2,11.04.2023-50.0-2.0 Berlin,Berlin,2024-06,52.5170365,13.3888599,,,
9994060,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9994060.html,11.04.2023,,Berlin,Muster Str. 1,1155,,,,21,2023-05-01,,20230424,,,55,11.04.2023-1155.0-55.0 Berlin,Karlshorst,,52.4843399,13.5235848,,,
10002806,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.10002806.html,11.04.2023,,Berlin,Muster Str. 1,750,,,,13,2023-05-07,2023-06-30,20230424,,1,57.69230769,11.04.2023-750.0-57.69230769230769 Berlin,Kreuzberg,2023-06,52.4976443,13.411914,,,
9404122,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9404122.html,11.04.2023,,Berlin,Muster Str. 1,675,,,,22,2023-05-01,2023-09-30,20230424,,4,30.68181818,11.04.2023-675.0-30.681818181818183 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904,,,
10002741,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10002741.html,11.04.2023,,Berlin,Muster Str. 1,700,,,,20,2023-05-01,2023-07-31,20230424,,2,35,11.04.2023-700.0-35.0 Berlin,Wilmersdorf,2023-07,52.4871152,13.3203298,,,
10002715,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10002715.html,11.04.2023,,Berlin,Muster Str. 1,500,,,,20,2023-04-13,2023-05-10,20230424,,1,25,11.04.2023-500.0-25.0 Berlin,Neukölln,2023-05,52.4811497,13.4353501,,,
9965961,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mariendorf.9965961.html,11.04.2023,,Berlin,Muster Str. 1,1272,,,,16,2023-05-01,,20230424,,,79.5,11.04.2023-1272.0-79.5 Berlin,Prenzlauer Berg,,52.5398466,13.4285652,,,
9064324,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9064324.html,11.04.2023,,Berlin,Muster Str. 1,800,,,,12,2023-04-11,2024-04-11,20230424,,12,66.66666667,11.04.2023-800.0-66.66666666666667 Berlin,Charlottenburg,2024-04,52.515747,13.3096834,,,
9932292,www.wg-gesucht.de/wg-zimmer-in-Berlin.9932292.html,11.04.2023,,Berlin,Muster Str. 1,730,,,,17,2023-06-01,2025-07-01,20230424,,25,42.94117647,11.04.2023-730.0-42.94117647058823 Berlin,Mariendorf,2025-07,52.44008,13.3900277,,,
10002282,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10002282.html,11.04.2023,,Berlin,Muster Str. 1,350,,,,16,2023-04-18,2023-04-28,20230424,,0,21.875,11.04.2023-350.0-21.875 Berlin,Berlin,2023-04,52.5170365,13.3888599,,,
9854285,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9854285.html,11.04.2023,,Berlin,Muster Str. 1,300,,,,12,2023-04-20,2023-04-30,20230424,,0,25,11.04.2023-300.0-25.0 Berlin,Berlin,2023-04,52.5170365,13.3888599,,,
10002270,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10002270.html,10.04.2023,,Berlin,Muster Str. 1,300,,,,7,2023-05-01,2023-07-31,20230424,,2,42.85714286,10.04.2023-300.0-42.857142857142854 Berlin,Spandau,2023-07,52.535788,13.1977924,,,
5442198,www.wg-gesucht.de/wg-zimmer-in-Berlin-Dahlem.5442198.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,440,,,,25,2023-04-26,,20230424,,,17.6,25.04.2023-440.0-17.6 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
9903972,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9903972.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,400,,,,21,2023-04-26,,20230424,,,19.04761905,25.04.2023-400.0-19.047619047619047 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
9999554,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.9999554.html,10.04.2023,,Berlin,Muster Str. 1,298,,,,12,2023-05-01,,20230424,,,24.83333333,10.04.2023-298.0-24.833333333333332 Berlin,Berlin,,52.5170365,13.3888599,,,
4919934,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.4919934.html,10.04.2023,,Berlin,Muster Str. 1,850,,,,35,2023-05-15,,20230424,,,24.28571429,10.04.2023-850.0-24.285714285714285 Berlin,Friedrichshain,,52.5122154,13.4502904,,,
9998213,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9998213.html,10.04.2023,,Berlin,Muster Str. 1,640,,,,22,2023-05-01,,20230424,,,29.09090909,10.04.2023-640.0-29.09090909090909 Berlin,Tempelhof,,52.4632921,13.3864477,,,
10001673,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gatow.10001673.html,10.04.2023,,Berlin,Muster Str. 1,490,,,,10,2023-05-01,2023-09-28,20230424,,4,49,10.04.2023-490.0-49.0 Berlin,Spandau,2023-09,52.535788,13.1977924,,,
8793068,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.8793068.html,10.04.2023,,Berlin,Muster Str. 1,447,,,,16,2023-05-01,,20230424,,,27.9375,10.04.2023-447.0-27.9375 Berlin,Berlin,,52.5170365,13.3888599,,,
10001658,www.wg-gesucht.de/wg-zimmer-in-Berlin-Siemensstadt.10001658.html,10.04.2023,,Berlin,Muster Str. 1,750,,,,12,2023-04-10,,20230424,,,62.5,10.04.2023-750.0-62.5 Berlin,Berlin,,52.5170365,13.3888599,,,
8347003,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.8347003.html,10.04.2023,,Berlin,Muster Str. 1,100,,,,20,2023-05-01,2023-06-01,20230424,,1,5,10.04.2023-100.0-5.0 Berlin,Charlottenburg,2023-06,52.515747,13.3096834,,,
10001571,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.10001571.html,10.04.2023,,Berlin,Muster Str. 1,750,,,,20,2023-05-01,,20230424,,,37.5,10.04.2023-750.0-37.5 Berlin,Siemensstadt,,52.5398082,13.2568934,,,
9619941,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9619941.html,10.04.2023,,Berlin,Muster Str. 1,23,,,,22,2023-04-11,2023-08-14,20230424,,4,1.045454545,10.04.2023-23.0-1.0454545454545454 Berlin,Wedding,2023-08,52.550123,13.34197,,,
10001498,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10001498.html,10.04.2023,,Berlin,Muster Str. 1,750,,,,15,2023-04-15,2023-06-15,20230424,,2,50,10.04.2023-750.0-50.0 Berlin,Steglitz,2023-06,52.4572569,13.3222865,,,
9188066,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9188066.html,10.04.2023,,Berlin,Muster Str. 1,350,,,,12,2023-04-10,2023-06-01,20230424,,2,29.16666667,10.04.2023-350.0-29.166666666666668 Berlin,Friedrichshain,2023-06,52.5122154,13.4502904,,,
10001296,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.10001296.html,10.04.2023,,Berlin,Muster Str. 1,450,,,,12,2023-05-01,2023-10-31,20230424,,5,37.5,10.04.2023-450.0-37.5 Berlin,Berlin,2023-10,52.5170365,13.3888599,,,
9756604,www.wg-gesucht.de/wg-zimmer-in-Berlin.9756604.html,10.04.2023,,Berlin,Muster Str. 1,665,,,,14,2023-05-01,2023-06-15,20230424,,1,47.5,10.04.2023-665.0-47.5 Berlin,Wedding,2023-06,52.550123,13.34197,,,
9990726,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9990726.html,10.04.2023,,Berlin,Muster Str. 1,40,,,,10,2023-05-01,2023-12-31,20230424,,7,4,10.04.2023-40.0-4.0 Berlin,Pankow,2023-12,52.5979174,13.435316,,,
7579047,www.wg-gesucht.de/wg-zimmer-in-Berlin-Koepenick.7579047.html,10.04.2023,,Berlin,Muster Str. 1,520,,,,19,2023-05-04,2023-11-04,20230424,,6,27.36842105,10.04.2023-520.0-27.36842105263158 Berlin,Berlin,2023-11,52.5170365,13.3888599,,,
8924012,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.8924012.html,10.04.2023,,Berlin,Muster Str. 1,600,,,,24,2023-05-15,2023-06-15,20230424,,1,25,10.04.2023-600.0-25.0 Berlin,Friedrichshain,2023-06,52.5122154,13.4502904,,,
7490273,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7490273.html,10.04.2023,,Berlin,Muster Str. 1,600,,,,25,2023-04-15,2024-06-15,20230424,,14,24,10.04.2023-600.0-24.0 Berlin,Köpenick,2024-06,52.4539099,13.5764126,,,
8601418,www.wg-gesucht.de/wg-zimmer-in-Berlin-Buch.8601418.html,10.04.2023,,Berlin,Muster Str. 1,580,,,,16,2023-05-01,2023-07-31,20230424,,2,36.25,10.04.2023-580.0-36.25 Berlin,Schöneberg,2023-07,52.482157,13.3551901,,,
9996697,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wrangelkiez.9996697.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,410,,,,17,2023-04-26,,20230424,,,24.11764706,25.04.2023-410.0-24.11764705882353 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
9927683,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.9927683.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,370,,,,22,2023-04-26,,20230424,,,16.81818182,25.04.2023-370.0-16.818181818181817 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
6182833,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6182833.html,10.04.2023,,Berlin,Muster Str. 1,45,,,,28,2023-04-13,2023-04-17,20230424,,0,1.607142857,10.04.2023-45.0-1.6071428571428572 Berlin,Berlin,2023-04,52.5170365,13.3888599,,,
9862392,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.9862392.html,09.04.2023,,Berlin,Muster Str. 1,490,,,,16,2023-04-09,,20230424,,,30.625,09.04.2023-490.0-30.625 Berlin,Reinickendorf,,52.6047631,13.2952872,,,
8529434,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.8529434.html,09.04.2023,,Berlin,Muster Str. 1,460,,,,12,2023-05-15,,20230424,,,38.33333333,09.04.2023-460.0-38.333333333333336 Berlin,Prenzlauer Berg,,52.5398466,13.4285652,,,
10000717,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneweide.10000717.html,09.04.2023,,Berlin,Muster Str. 1,290,,,,40,2023-04-09,,20230424,,,7.25,09.04.2023-290.0-7.25 Berlin,Tiergarten,,50.3408439,6.9562155,,,
