Data ID,Link,Posting Date,City,Address,Pure Rent,Service Charge,Other Charge,Total Cost,Size,Date From,Date To,Dataframe Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
9985237,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9985237.html,24.06.2023,Berlin,Muster Str. 1,590,,,,15,2023-07-01,,20230424,5000,,39.33333333,24.06.2023-590.0-39.333333333333336 Berlin,Reinickendorf,,52.6047631,13.2952872
10195786,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10195786.html,24.06.2023,Berlin,Muster Str. 1,440,,,,20,2023-07-01,2023-09-01,20230424,5000,2,22,24.06.2023-440.0-22.0 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652
10195780,www.wg-gesucht.de/wg-zimmer-in-Berlin-Buckow.10195780.html,24.06.2023,Berlin,Muster Str. 1,1100,,,,28,2023-08-01,,20230424,5000,,39.28571429,24.06.2023-1100.0-39.285714285714285 Berlin,Mitte,,52.5178855,13.4040601
9460356,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9460356.html,24.06.2023,Berlin,Muster Str. 1,500,,,,26,2023-07-01,2023-07-30,20230424,5000,0,19.23076923,24.06.2023-500.0-19.23076923076923 Berlin,Prenzlauer Berg,2023-07,52.5398466,13.4285652
10184407,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.10184407.html,24.06.2023,Berlin,Muster Str. 1,799,,,,15,2023-07-01,,20230424,5000,,53.26666667,24.06.2023-799.0-53.266666666666666 Berlin,Berlin,,52.5170365,13.3888599
9125272,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9125272.html,24.06.2023,Berlin,Muster Str. 1,770,,,,12,2023-07-01,2025-08-01,20230424,5000,25,64.16666667,24.06.2023-770.0-64.16666666666667 Berlin,Charlottenburg,2025-08,52.515747,13.3096834
5956613,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.5956613.html,24.06.2023,Berlin,Muster Str. 1,700,,,,21,2023-08-15,,20230424,5000,,33.33333333,24.06.2023-700.0-33.333333333333336 Berlin,Wilmersdorf,,52.4871152,13.3203298
9459808,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.9459808.html,24.06.2023,Berlin,Muster Str. 1,530,,,,25,2023-07-15,,20230424,5000,,21.2,24.06.2023-530.0-21.2 Berlin,Friedrichshain,,52.5122154,13.4502904
9137415,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9137415.html,24.06.2023,Berlin,Muster Str. 1,300,,,,12,2023-08-01,,20230424,5000,,25,24.06.2023-300.0-25.0 Berlin,Charlottenburg,,52.515747,13.3096834
10191778,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10191778.html,24.06.2023,Berlin,Muster Str. 1,580,,,,14,2023-07-01,,20230424,5000,,41.42857143,24.06.2023-580.0-41.42857142857143 Berlin,Schöneberg,,52.482157,13.3551901
9356126,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9356126.html,24.06.2023,Berlin,Muster Str. 1,460,,,,12,2023-07-01,,20230424,5000,,38.33333333,24.06.2023-460.0-38.333333333333336 Berlin,Wedding,,52.550123,13.34197
8333349,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8333349.html,24.06.2023,Berlin,Muster Str. 1,1200,,,,40,2023-07-01,,20230424,5000,,30,24.06.2023-1200.0-30.0 Berlin,Charlottenburg,,52.515747,13.3096834
9788729,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9788729.html,24.06.2023,Berlin,Muster Str. 1,550,,,,23,2023-08-01,,20230424,5000,,23.91304348,24.06.2023-550.0-23.91304347826087 Berlin,Wedding,,52.550123,13.34197
9750378,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9750378.html,24.06.2023,Berlin,Muster Str. 1,500,,,,15,2023-06-24,,20230424,5000,,33.33333333,24.06.2023-500.0-33.333333333333336 Berlin,Kreuzberg,,52.4976443,13.411914
10184582,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10184582.html,24.06.2023,Berlin,Muster Str. 1,550,,,,15,2023-07-01,2023-09-30,20230424,5000,2,36.66666667,24.06.2023-550.0-36.666666666666664 Berlin,Kreuzberg,2023-09,52.4976443,13.411914
10183025,www.wg-gesucht.de/wg-zimmer-in-Berlin-Naehe-Ludwigkirchplatz.10183025.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,440,,,,18,2023-06-27,,20230424,5000,,24.44444444,26.06.2023-440.0-24.444444444444443 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
7492603,www.wg-gesucht.de/wg-zimmer-in-Berlin-Grunewald.7492603.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,440,,,,13,2023-06-27,,20230424,5000,,33.84615385,26.06.2023-440.0-33.84615384615385 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
8016381,www.wg-gesucht.de/wg-zimmer-in-Berlin.8016381.html,24.06.2023,Berlin,Muster Str. 1,520,,,,19,2023-10-01,,20230424,5000,,27.36842105,24.06.2023-520.0-27.36842105263158 Berlin,Berlin,,52.5170365,13.3888599
10195606,www.wg-gesucht.de/wg-zimmer-in-Berlin-Baumschulenweg.10195606.html,24.06.2023,Berlin,Muster Str. 1,400,,,,15,2023-07-01,,20230424,5000,,26.66666667,24.06.2023-400.0-26.666666666666668 Berlin,Berlin,,52.5170365,13.3888599
7031868,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7031868.html,24.06.2023,Berlin,Muster Str. 1,400,,,,15,2023-07-01,,20230424,5000,,26.66666667,24.06.2023-400.0-26.666666666666668 Berlin,Berlin,,52.5170365,13.3888599
10195554,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10195554.html,24.06.2023,Berlin,Muster Str. 1,400,,,,18,2023-08-01,,20230424,5000,,22.22222222,24.06.2023-400.0-22.22222222222222 Berlin,Berlin,,52.5170365,13.3888599
9147026,www.wg-gesucht.de/wg-zimmer-in-Berlin-Thyssenstr.9147026.html,24.06.2023,Berlin,Muster Str. 1,810,,,,20,2023-06-26,2023-11-30,20230424,5000,5,40.5,24.06.2023-810.0-40.5 Berlin,Neukölln,2023-11,52.4811497,13.4353501
8218256,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.8218256.html,24.06.2023,Berlin,Muster Str. 1,600,,,,17,2023-07-01,2023-07-31,20230424,5000,0,35.29411765,24.06.2023-600.0-35.294117647058826 Berlin,Schöneberg,2023-07,52.482157,13.3551901
9033434,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9033434.html,24.06.2023,Berlin,Muster Str. 1,600,,,,30,2023-07-01,,20230424,5000,,20,24.06.2023-600.0-20.0 Berlin,Berlin,,52.5170365,13.3888599
10022795,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10022795.html,24.06.2023,Berlin,Muster Str. 1,420,,,,8,2023-06-25,2024-02-01,20230424,5000,8,52.5,24.06.2023-420.0-52.5 Berlin,Wedding,2024-02,52.550123,13.34197
9861704,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9861704.html,24.06.2023,Berlin,Muster Str. 1,880,,,,27,2023-06-26,2023-08-02,20230424,5000,2,32.59259259,24.06.2023-880.0-32.592592592592595 Berlin,Prenzlauer Berg,2023-08,52.5398466,13.4285652
10177802,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10177802.html,24.06.2023,Berlin,Muster Str. 1,300,,,,17,2023-07-02,2023-07-15,20230424,5000,0,17.64705882,24.06.2023-300.0-17.647058823529413 Berlin,Neukölln,2023-07,52.4811497,13.4353501
10194484,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.10194484.html,24.06.2023,Berlin,Muster Str. 1,650,,,,25,2023-07-01,2023-09-01,20230424,5000,2,26,24.06.2023-650.0-26.0 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652
7153251,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7153251.html,24.06.2023,Berlin,Muster Str. 1,500,,,,15,2023-07-01,2023-09-30,20230424,5000,2,33.33333333,24.06.2023-500.0-33.333333333333336 Berlin,Wedding,2023-09,52.550123,13.34197
9075398,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9075398.html,24.06.2023,Berlin,Muster Str. 1,381,,,,13,2023-07-15,2023-10-31,20230424,5000,3,29.30769231,24.06.2023-381.0-29.307692307692307 Berlin,Treptow,2023-10,54.0627026,15.2657157
10176601,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10176601.html,24.06.2023,Berlin,Muster Str. 1,26,,,,14,2023-06-24,2023-08-31,20230424,5000,2,1.857142857,24.06.2023-26.0-1.8571428571428572 Berlin,Prenzlauer Berg,2023-08,52.5398466,13.4285652
10195525,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10195525.html,24.06.2023,Berlin,Muster Str. 1,750,,,,15,2023-07-01,2023-08-31,20230424,5000,1,50,24.06.2023-750.0-50.0 Berlin,Mitte,2023-08,52.5178855,13.4040601
10195298,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.10195298.html,24.06.2023,Berlin,Muster Str. 1,750,,,,24,2023-07-01,2023-10-30,20230424,5000,3,31.25,24.06.2023-750.0-31.25 Berlin,Schöneberg,2023-10,52.482157,13.3551901
10012722,www.wg-gesucht.de/wg-zimmer-in-Berlin-Hellersdorf.10012722.html,24.06.2023,Berlin,Muster Str. 1,650,,,,18,2023-07-01,2023-10-31,20230424,5000,3,36.11111111,24.06.2023-650.0-36.111111111111114 Berlin,Prenzlauer Berg,2023-10,52.5398466,13.4285652
10049366,www.wg-gesucht.de/wg-zimmer-in-Berlin-Marzahn-Hellersdorf.10049366.html,24.06.2023,Berlin,Muster Str. 1,650,,,,50,2023-07-17,,20230424,5000,,13,24.06.2023-650.0-13.0 Berlin,Berlin,,52.5170365,13.3888599
9328773,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9328773.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,470,,,,24,2023-06-27,,20230424,5000,,19.58333333,26.06.2023-470.0-19.583333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10161458,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzkoelln.10161458.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,430,,,,15,2023-06-27,,20230424,5000,,28.66666667,26.06.2023-430.0-28.666666666666668 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10193917,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10193917.html,24.06.2023,Berlin,Muster Str. 1,800,,,,16,2023-07-08,2024-07-30,20230424,5000,12,50,24.06.2023-800.0-50.0 Berlin,Charlottenburg,2024-07,52.515747,13.3096834
9248858,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow-Naehe-Prenzlauer-Berg.9248858.html,24.06.2023,Berlin,Muster Str. 1,600,,,,20,2023-07-01,2023-09-30,20230424,5000,2,30,24.06.2023-600.0-30.0 Berlin,Berlin,2023-09,52.5170365,13.3888599
8481070,www.wg-gesucht.de/wg-zimmer-in-Berlin-Koepenick.8481070.html,24.06.2023,Berlin,Muster Str. 1,715,,,,15,2023-07-01,2023-09-30,20230424,5000,2,47.66666667,24.06.2023-715.0-47.666666666666664 Berlin,Moabit,2023-09,52.5301017,13.3425422
10195131,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.10195131.html,24.06.2023,Berlin,Muster Str. 1,800,,,,18,2023-10-01,,20230424,5000,,44.44444444,24.06.2023-800.0-44.44444444444444 Berlin,Pankow,,52.5979174,13.435316
7479274,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.7479274.html,24.06.2023,Berlin,Muster Str. 1,600,,,,16,2023-07-01,,20230424,5000,,37.5,24.06.2023-600.0-37.5 Berlin,Köpenick,,52.4539099,13.5764126
9588407,www.wg-gesucht.de/wg-zimmer-in-Berlin-Koepenick.9588407.html,24.06.2023,Berlin,Muster Str. 1,450,,,,22,2023-08-01,2025-08-01,20230424,5000,24,20.45454545,24.06.2023-450.0-20.454545454545453 Berlin,Berlin,2025-08,52.5170365,13.3888599
10183560,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10183560.html,24.06.2023,Berlin,Muster Str. 1,700,,,,15,2023-07-15,2023-08-31,20230424,5000,1,46.66666667,24.06.2023-700.0-46.666666666666664 Berlin,Charlottenburg,2023-08,52.515747,13.3096834
5650762,www.wg-gesucht.de/wg-zimmer-in-Berlin-Fredersdorf.5650762.html,24.06.2023,Berlin,Muster Str. 1,650,,,,16,2023-06-24,,20230424,5000,,40.625,24.06.2023-650.0-40.625 Berlin,Köpenick,,52.4539099,13.5764126
9941367,www.wg-gesucht.de/wg-zimmer-in-Berlin-Biesdorf.9941367.html,24.06.2023,Berlin,Muster Str. 1,850,,,,20,2023-07-01,2023-10-31,20230424,5000,3,42.5,24.06.2023-850.0-42.5 Berlin,Berlin,2023-10,52.5170365,13.3888599
6972334,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6972334.html,24.06.2023,Berlin,Muster Str. 1,300,,,,12,2023-07-02,,20230424,5000,,25,24.06.2023-300.0-25.0 Berlin,Berlin,,52.5170365,13.3888599
10111930,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.10111930.html,24.06.2023,Berlin,Muster Str. 1,600,,,,14,2023-06-24,2023-11-01,20230424,5000,5,42.85714286,24.06.2023-600.0-42.857142857142854 Berlin,Berlin,2023-11,52.5170365,13.3888599
8596169,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8596169.html,24.06.2023,Berlin,Muster Str. 1,35,,,,14,2021-08-14,2021-12-31,20230424,5000,4,2.5,24.06.2023-35.0-2.5 Berlin,Neukölln,2021-12,52.4811497,13.4353501
10192054,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen-Wedding.10192054.html,24.06.2023,Berlin,Muster Str. 1,690,,,,25,2023-06-25,2023-10-01,20230424,5000,4,27.6,24.06.2023-690.0-27.6 Berlin,Gesundbrunnen,2023-10,52.5509201,13.384846
10185772,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10185772.html,24.06.2023,Berlin,Muster Str. 1,400,,,,10,2023-08-01,,20230424,5000,,40,24.06.2023-400.0-40.0 Berlin,Kreuzberg,,52.4976443,13.411914
10194320,www.wg-gesucht.de/wg-zimmer-in-Berlin-10553.10194320.html,24.06.2023,Berlin,Muster Str. 1,385,,,,12,2023-07-15,2023-09-30,20230424,5000,2,32.08333333,24.06.2023-385.0-32.083333333333336 Berlin,Gesundbrunnen,2023-09,52.5509201,13.384846
5085075,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.5085075.html,24.06.2023,Berlin,Muster Str. 1,500,,,,25,2023-07-01,2023-07-27,20230424,5000,0,20,24.06.2023-500.0-20.0 Berlin,Neukölln,2023-07,52.4811497,13.4353501
10194832,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.10194832.html,24.06.2023,Berlin,Muster Str. 1,290,,,,20,2023-07-01,,20230424,5000,,14.5,24.06.2023-290.0-14.5 Berlin,Berlin,,52.5170365,13.3888599
9027218,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9027218.html,24.06.2023,Berlin,Muster Str. 1,780,,,,20,2023-08-01,2024-07-31,20230424,5000,11,39,24.06.2023-780.0-39.0 Berlin,Neukölln,2024-07,52.4811497,13.4353501
10167108,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.10167108.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,480,,,,22,2023-06-27,,20230424,5000,,21.81818182,26.06.2023-480.0-21.818181818181817 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10194795,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.10194795.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,430,,,,24,2023-06-27,,20230424,5000,,17.91666667,26.06.2023-430.0-17.916666666666668 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10194765,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mariendorf.10194765.html,24.06.2023,Berlin,Muster Str. 1,600,,,,28,2023-07-01,2023-10-31,20230424,5000,3,21.42857143,24.06.2023-600.0-21.428571428571427 Berlin,Berlin,2023-10,52.5170365,13.3888599
10017171,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10017171.html,24.06.2023,Berlin,Muster Str. 1,650,,,,11,2023-07-01,,20230424,5000,,59.09090909,24.06.2023-650.0-59.09090909090909 Berlin,Reinickendorf,,52.6047631,13.2952872
7182276,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7182276.html,24.06.2023,Berlin,Muster Str. 1,650,,,,25,2023-06-24,2026-06-24,20230424,5000,36,26,24.06.2023-650.0-26.0 Berlin,Mariendorf,2026-06,52.44008,13.3900277
10194762,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kladow.10194762.html,24.06.2023,Berlin,Muster Str. 1,610,,,,13,2023-08-01,2023-09-30,20230424,5000,1,46.92307692,24.06.2023-610.0-46.92307692307692 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904
10175295,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.10175295.html,24.06.2023,Berlin,Muster Str. 1,295,,,,12,2023-07-01,2023-07-31,20230424,5000,0,24.58333333,24.06.2023-295.0-24.583333333333332 Berlin,Wedding,2023-07,52.550123,13.34197
8250228,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.8250228.html,24.06.2023,Berlin,Muster Str. 1,520,,,,14,2023-06-24,2027-08-01,20230424,5000,50,37.14285714,24.06.2023-520.0-37.142857142857146 Berlin,Berlin,2027-08,52.5170365,13.3888599
6525287,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.6525287.html,24.06.2023,Berlin,Muster Str. 1,600,,,,10,2023-06-26,,20230424,5000,,60,24.06.2023-600.0-60.0 Berlin,Treptow,,54.0627026,15.2657157
10065410,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenrade.10065410.html,24.06.2023,Berlin,Muster Str. 1,400,,,,13,2023-06-24,2023-07-31,20230424,5000,1,30.76923077,24.06.2023-400.0-30.76923076923077 Berlin,Tiergarten,2023-07,50.3408439,6.9562155
9960286,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenrade.9960286.html,24.06.2023,Berlin,Muster Str. 1,650,,,,20,2023-09-01,2024-12-31,20230424,5000,15,32.5,24.06.2023-650.0-32.5 Berlin,Kreuzberg,2024-12,52.4976443,13.411914
10187938,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10187938.html,24.06.2023,Berlin,Muster Str. 1,420,,,,12,2023-06-28,,20230424,5000,,35,24.06.2023-420.0-35.0 Berlin,Berlin,,52.5170365,13.3888599
7868266,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Savignyplatz.7868266.html,24.06.2023,Berlin,Muster Str. 1,420,,,,12,2023-06-28,,20230424,5000,,35,24.06.2023-420.0-35.0 Berlin,Berlin,,52.5170365,13.3888599
10194712,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10194712.html,24.06.2023,Berlin,Muster Str. 1,550,,,,25,2023-07-21,2023-08-31,20230424,5000,1,22,24.06.2023-550.0-22.0 Berlin,Charlottenburg,2023-08,52.515747,13.3096834
10194708,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzelberg.10194708.html,24.06.2023,Berlin,Muster Str. 1,435,,,,15,2023-07-01,2024-03-30,20230424,5000,8,29,24.06.2023-435.0-29.0 Berlin,Charlottenburg,2024-03,52.515747,13.3096834
9869713,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9869713.html,24.06.2023,Berlin,Muster Str. 1,620,,,,20,2023-06-28,2023-07-31,20230424,5000,1,31,24.06.2023-620.0-31.0 Berlin,Lichtenberg,2023-07,48.9212959,7.4812268
6120709,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.6120709.html,24.06.2023,Berlin,Muster Str. 1,530,,,,15,2023-07-01,2023-10-29,20230424,5000,3,35.33333333,24.06.2023-530.0-35.333333333333336 Berlin,Berlin,2023-10,52.5170365,13.3888599
10194676,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10194676.html,24.06.2023,Berlin,Muster Str. 1,550,,,,15,2023-07-01,2023-07-31,20230424,5000,0,36.66666667,24.06.2023-550.0-36.666666666666664 Berlin,Wedding,2023-07,52.550123,13.34197
10194659,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.10194659.html,24.06.2023,Berlin,Muster Str. 1,550,,,,13,2023-07-01,2023-08-31,20230424,5000,1,42.30769231,24.06.2023-550.0-42.30769230769231 Berlin,Wedding,2023-08,52.550123,13.34197
9854692,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9854692.html,24.06.2023,Berlin,Muster Str. 1,410,,,,18,2023-06-25,2023-07-31,20230424,5000,1,22.77777778,24.06.2023-410.0-22.77777777777778 Berlin,Lichtenberg,2023-07,48.9212959,7.4812268
10191876,www.wg-gesucht.de/wg-zimmer-in-Berlin-Britz.10191876.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,530,,,,20,2023-06-27,,20230424,5000,,26.5,26.06.2023-530.0-26.5 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10194615,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.10194615.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,470,,,,15,2023-06-27,,20230424,5000,,31.33333333,26.06.2023-470.0-31.333333333333332 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10194570,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.10194570.html,23.06.2023,Berlin,Muster Str. 1,550,,,,14,2023-07-01,2023-09-30,20230424,5000,2,39.28571429,23.06.2023-550.0-39.285714285714285 Berlin,Berlin,2023-09,52.5170365,13.3888599
10145375,www.wg-gesucht.de/wg-zimmer-in-Berlin-Halensee.10145375.html,23.06.2023,Berlin,Muster Str. 1,400,,,,12,2023-08-01,2023-08-31,20230424,5000,0,33.33333333,23.06.2023-400.0-33.333333333333336 Berlin,Berlin,2023-08,52.5170365,13.3888599
6725233,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.6725233.html,23.06.2023,Berlin,Muster Str. 1,350,,,,17,2023-07-01,,20230424,5000,,20.58823529,23.06.2023-350.0-20.58823529411765 Berlin,Treptow,,54.0627026,15.2657157
10194527,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10194527.html,23.06.2023,Berlin,Muster Str. 1,600,,,,22,2023-06-23,2023-07-25,20230424,5000,1,27.27272727,23.06.2023-600.0-27.272727272727273 Berlin,Halensee,2023-07,52.4972262,13.2929986
7062908,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.7062908.html,23.06.2023,Berlin,Muster Str. 1,430,,,,15,2023-08-27,,20230424,5000,,28.66666667,23.06.2023-430.0-28.666666666666668 Berlin,Reinickendorf,,52.6047631,13.2952872
7839126,www.wg-gesucht.de/wg-zimmer-in-Berlin.7839126.html,23.06.2023,Berlin,Muster Str. 1,850,,,,20,2023-07-01,,20230424,5000,,42.5,23.06.2023-850.0-42.5 Berlin,Prenzlauer Berg,,52.5398466,13.4285652
9755188,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9755188.html,23.06.2023,Berlin,Muster Str. 1,450,,,,11,2023-07-01,2023-07-30,20230424,5000,0,40.90909091,23.06.2023-450.0-40.90909090909091 Berlin,Tempelhof,2023-07,52.4632921,13.3864477
7271823,www.wg-gesucht.de/wg-zimmer-in-Berlin-Britz.7271823.html,23.06.2023,Berlin,Muster Str. 1,450,,,,14,2023-07-01,,20230424,5000,,32.14285714,23.06.2023-450.0-32.142857142857146 Berlin,Berlin,,52.5170365,13.3888599
9339958,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9339958.html,23.06.2023,Berlin,Muster Str. 1,400,,,,12,2023-08-15,2023-09-30,20230424,5000,1,33.33333333,23.06.2023-400.0-33.333333333333336 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904
10185660,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schillerkiez.10185660.html,23.06.2023,Berlin,Muster Str. 1,450,,,,16,2023-07-01,2023-11-30,20230424,5000,4,28.125,23.06.2023-450.0-28.125 Berlin,Berlin,2023-11,52.5170365,13.3888599
8356276,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.8356276.html,23.06.2023,Berlin,Muster Str. 1,780,,,,24,2023-07-01,2025-04-01,20230424,5000,21,32.5,23.06.2023-780.0-32.5 Berlin,Mitte,2025-04,52.5178855,13.4040601
9492749,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9492749.html,23.06.2023,Berlin,Muster Str. 1,550,,,,18,2023-07-01,2023-08-01,20230424,5000,1,30.55555556,23.06.2023-550.0-30.555555555555557 Berlin,Schillerkiez,2023-08,52.4764958,13.4222776
10194379,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10194379.html,23.06.2023,Berlin,Muster Str. 1,950,,,,20,2023-07-01,2024-01-01,20230424,5000,6,47.5,23.06.2023-950.0-47.5 Berlin,Mitte,2024-01,52.5178855,13.4040601
6446579,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.6446579.html,23.06.2023,Berlin,Muster Str. 1,600,,,,17,2023-07-01,2024-03-31,20230424,5000,8,35.29411765,23.06.2023-600.0-35.294117647058826 Berlin,Friedrichshain,2024-03,52.5122154,13.4502904
9838937,www.wg-gesucht.de/wg-zimmer-in-Berlin-Stralau.9838937.html,23.06.2023,Berlin,Muster Str. 1,600,,,,16,2023-06-25,2023-07-28,20230424,5000,1,37.5,23.06.2023-600.0-37.5 Berlin,Mitte,2023-07,52.5178855,13.4040601
10128176,www.wg-gesucht.de/wg-zimmer-in-Berlin.10128176.html,23.06.2023,Berlin,Muster Str. 1,470,,,,17,2023-08-01,2024-05-01,20230424,5000,9,27.64705882,23.06.2023-470.0-27.647058823529413 Berlin,Schöneberg,2024-05,52.482157,13.3551901
9710210,www.wg-gesucht.de/wg-zimmer-in-Berlin.9710210.html,23.06.2023,Berlin,Muster Str. 1,800,,,,11,2023-09-01,2024-02-29,20230424,5000,5,72.72727273,23.06.2023-800.0-72.72727272727273 Berlin,Berlin,2024-02,52.5170365,13.3888599
9744510,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9744510.html,23.06.2023,Berlin,Muster Str. 1,700,,,,25,2023-07-01,,20230424,5000,,28,23.06.2023-700.0-28.0 Berlin,Berlin,,52.5170365,13.3888599
8777448,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8777448.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,540,,,,14,2023-06-27,,20230424,5000,,38.57142857,26.06.2023-540.0-38.57142857142857 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
